Band	ANSP	Plate.number	Taxon_order	Taxon_family	Taxon	Season	Date	Age	Sex	Gel.band.haem	Gel.band.Leuco	Lineage.N..O.	Parasite.1	Parasite.2	Parasite.3	Parasite.4	Lineage.Name.1	Lineage.Name.2	Lineage.Name.3	Lineage.Name.4	Migration	Breeding	lineage.per.host	infxn	haempresence	plaspresence	leucopresence	mixedinfxn	
265158874	34092	Rushton_18	Passeriformes	Mimidae	Dumetella carolinensis	fall	26-Sep-18	HY	Male	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
265158877	34095	Rushton_18	Passeriformes	Mimidae	Dumetella carolinensis	fall	26-Sep-18	HY	Male												2	0	0	0	0	0	0	0	
265158899	34096	Rushton_18	Passeriformes	Mimidae	Dumetella carolinensis	fall	26-Sep-18	HY	Male	positive											2	0	0	0	0	0	0	0	
265158900	34097	Rushton_18	Passeriformes	Cardinalidae	Cardinalis cardinalis	fall	26-Sep-18	HY	Male	positive		Old	Plasmodium				TUMIG03				0	0	1	1	0	1	0	0	
134294171	34098	Rushton_18	Passeriformes	Turdidae	Turdus migratorius	fall	26-Sep-18	AHY	Female	positive		Old	Plasmodium				PADOM11	TUMIG03			1	0	1	1	0	1	0	0	
265158783	34099	Rushton_18	Passeriformes	Mimidae	Dumetella carolinensis	fall	26-Sep-18	HY	Male	positive		Old	Plasmodium				SEIAUR01				2	0	1	1	0	1	0	0	
277143483	34100	Rushton_18	Passeriformes	Passerellidae	Melospiza melodia	fall	26-Sep-18	HY	Male	positive		Old	Plasmodium				LINN1				1	0	1	1	0	1	0	0	
134294172	34101	Rushton_18	Passeriformes	Turdidae	Turdus migratorius	fall	26-Sep-18	AHY	Male	positive		Old	Plasmodium				TUMIG03				1	0	1	1	0	1	0	0	
273142302	34102	Rushton_18	Passeriformes	Turdidae	Hylocichla mustelina	fall	26-Sep-18	HY	Male	positive	positive	Old	Plasmodium	Leucocytozoon 			TUMIG03	DUMCAR01			3	0	2	1	0	1	0	1	
273142301	34103	Rushton_18	Passeriformes	Mimidae	Dumetella carolinensis	fall	26-Sep-18	HY	Female	positive	positive	Old	Plasmodium	Leucocytozoon 			TUMIG03	DUMCAR01			2	0	2	1	0	1	0	1	
271179787	34104	Rushton_18	Passeriformes	Troglodytidae	Thryothorus ludovicianus	fall	26-Sep-18	HY	Male	positive		Old	Plasmodium				SETCOR03				0	0	1	1	0	1	0	0	
277143478	34105	Rushton_18	Passeriformes	Passerellidae	Melospiza melodia	fall	26-Sep-18	HY	Male	positive	positive	New	Haemoproteus	Haemoproteus	Leucocytozoon 		MELMEL10	PYERY02	GEOTRI12		1	0	3	1	1	0	0	1	
277143486	34106	Rushton_18	Passeriformes	Fringillidae	Haemorhous mexicanus	fall	26-Sep-18	HY	Male	positive		Old	Plasmodium				PADOM11				0	0	1	1	0	1	0	0	
273142326	34107	Rushton_18	Passeriformes	Cardinalidae	Cardinalis cardinalis	fall	10-Oct-18	AHY	Male	positive	positive	Old	Plasmodium	Leucocytozoon 			PADOM11	DUMCAR01			0	0	2	1	0	1	0	1	
265158695	34108	Rushton_18	Passeriformes	Cardinalidae	Cardinalis cardinalis	fall	10-Oct-18	AHY	Male	positive		Old	Plasmodium	Plasmodium			SEIAUR01	PADOM11			0	0	2	1	0	1	0	1	
277143514	34109	Rushton_18	Passeriformes	Passerellidae	Melospiza melodia	fall	10-Oct-18	HY	Male												1	0	0	0	0	0	0	0	
259155897	34110	Rushton_18	Passeriformes	Passerellidae	Passerculus sandwichensis	fall	10-Oct-18	HY	Female	positive	positive	Old	Leucocytozoon				DUMCAR01				2	0	1	1	0	0	1	0	
273142327	34111	Rushton_18	Passeriformes	Mimidae	Dumetella carolinensis	fall	10-Oct-18	AHY	Female												2	0	0	0	0	0	0	0	
277143516	34112	Rushton_18	Passeriformes	Turdidae	Catharus minimus	fall	10-Oct-18	HY	Female												3	0	0	0	0	0	0	0	
277143515	34113	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	10-Oct-18	AHY	Female	positive		Old	Haemoproteus				GYMSAL01				1	0	1	1	1	0	0	0	
277143518	34114	Rushton_19	Passeriformes	Turdidae	Catharus minimus	fall	10-Oct-18	HY	Male	positive	positive	Old	Leucocytozoon	Leucocytozoon 	Leucocytozoon 		CATMIN01	HYLMUS02	CATMIN05		3	0	3	1	0	0	1	1	
285027080	34115	Rushton_19	Passeriformes	Parulidae	Geothlypis trichas	fall	10-Oct-18	HY	Female												2	0	0	0	0	0	0	0	
273142328	34116	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	fall	10-Oct-18	HY	Male	positive		New	Plasmodium	Plasmodium			PADOM11	DUMCAR11			2	0	1	1	0	1	0	0	
277143717	35049	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	Female	positive		Old	Plasmodium				BT7				1	0	1	1	0	1	0	0	
277143720	35050	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	Female	positive		Old	Leucocytozoon				CB1				1	0	1	1	0	0	1	0	
277143721	35051	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	AHY	Female	positive	positive	Old	Plasmodium	Plasmodium	Haemoproteus		GEOTRI09	BT7	SPIARB01		1	0	3	1	1	1	0	1	
277143674	35052	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	AHY	U	positive		Old	Plasmodium				BT7				1	0	1	1	0	1	0	0	
277143520	35067	Rushton_19	Passeriformes	Passerellidae	Melospiza melodia	fall	10-Oct-18	HY	Female	positive		Old	Plasmodium				PADOM11				1	0	1	1	0	1	0	0	
277143519	35068	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	10-Oct-18	AHY	U	positive		Old	Plasmodium				GEOTRI09				1	0	1	1	0	1	0	0	
277143521	35069	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	10-Oct-18	U	U	positive	positive	Old	Plasmodium	Leucocytozoon 			SEIAUR01	DUMCAR01			1	0	2	1	0	1	0	1	
277143522	35070	Rushton_19	Passeriformes	Turdidae	Catharus ustulatus	fall	10-Oct-18	HY	Female												3	0	0	0	0	0	0	0	
277143523	35071	Rushton_19	Passeriformes	Turdidae	Catharus ustulatus	fall	10-Oct-18	HY	Male	positive		New	Plasmodium	Plasmodium			TUMIG03	BT7			3	0	2	1	0	1	0	1	
273142329	35072	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	fall	10-Oct-18	HY	Female	positive		Old	Plasmodium				LINN1				2	0	1	1	0	1	0	0	
273142330	35073	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	fall	10-Oct-18	HY	Male	positive		Old	Plasmodium				GEOTRI09				2	0	1	1	0	1	0	0	
277143526	35074	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	10-Oct-18	HY	U												1	0	0	0	0	0	0	0	
277143525	35075	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	10-Oct-18	HY	Female		positive	Old					CB1				1	0	1	0	0	0	0	0	
273142316	35076	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	fall	10-Oct-18	HY	Male	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
110408585	35077	Rushton_19	Strigiformes	Strigidae	Aegolius acadicus	fall	10-Oct-18	U	Male												2	0	0	0	0	0	0	0	
110408586	35078	Rushton_19	Strigiformes	Strigidae	Aegolius acadicus	fall	10-Oct-18	U	Male												2	0	0	0	0	0	0	0	
110408588	35079	Rushton_19	Strigiformes	Strigidae	Aegolius acadicus	fall	10-Oct-18	U	U												2	0	0	0	0	0	0	0	
110408589	35080	Rushton_19	Strigiformes	Strigidae	Aegolius acadicus	fall	10-Oct-18	U	U	positive	positive	New	Leucocytozoon	Leucocytozoon 			STOCC06	AEGACA01			2	0	2	1	0	0	1	1	
110408590	35081	Rushton_19	Strigiformes	Strigidae	Aegolius acadicus	fall	10-Oct-18	U	U	positive	positive	New	Plasmodium	Leucocytozoon 			GEOTRI09	AEGACA01			2	0	2	1	0	1	0	1	
277143660	35082	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	30-Oct-18	HY	Female	positive		Old	Plasmodium				TUMIG03				1	0	1	1	0	1	0	0	
277143661	35083	Rushton_19	Passeriformes	Passerellidae	Melospiza melodia	fall	30-Oct-18	HY	Female	positive		New	Plasmodium	Haemoproteus			SEIAUR01	DENCOR03			1	0	2	1	1	1	0	1	
277143634	35084	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	30-Oct-18	HY	Male	positive		Old	Plasmodium	Plasmodium			GEOTRI09	BT7			1	0	2	1	0	1	0	1	
277143662	35085	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	30-Oct-18	AHY	Female		positive	Old	Leucocytozoon	Leucocytozoon			CB1	ACAFLA03			1	0	2	1	0	0	1	1	
101486213	35086	Rushton_19	Strigiformes	Strigidae	Aegolius acadicus	fall	30-Oct-18	U	U	positive		Old	Leucocytozoon				STOCC06				2	0	1	1	0	0	1	0	
277143680	35087	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	U	positive	positive	Old	Plasmodium	Leucocytozoon 			TUMIG03	CB1			1	0	2	1	0	1	0	1	
277143681	35088	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	U												1	0	0	0	0	0	0	0	
277143682	35089	Rushton_19	Passeriformes	Passerellidae	Melospiza melodia	fall	1-Nov-18	AHY	U	positive		Old	Plasmodium	Plasmodium	Plasmodium	Haemoproteus	SEIAUR01	GEOTRI09	TUMIG03	SPIARB01	1	0	4	1	1	1	0	1	
277143691	35090	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	AHY	U	positive											1	0	0	0	0	0	0	0	
277143689	35091	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	U	positive	positive	Old	Plasmodium	Leucocytozoon 			PADOM11	CNEORN01			1	0	2	1	0	1	0	1	
277143688	35092	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	AHY	Female												1	0	0	0	0	0	0	0	
277143699	35093	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	U	positive		Old	Plasmodium	Plasmodium			GEOTRI09	BT7			1	0	2	1	0	1	0	1	
277143708	35094	Rushton_19	Passeriformes	Passerellidae	Melospiza melodia	fall	1-Nov-18	HY	U	positive		Old	Plasmodium	Plasmodium			PADOM11	GEOTRI09			1	0	2	1	0	1	0	1	
277143712	35095	Rushton_19	Passeriformes	Passerellidae	Melospiza melodia	fall	1-Nov-18	HY	U	positive		Old	Plasmodium				GEOTRI09				1	0	1	1	0	1	0	0	
277143649	35096	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	U												1	0	0	0	0	0	0	0	
277143715	35097	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	AHY	U	positive	positive	Old	Plasmodium	Haemoproteus	Leucocytozoon 	Leucocytozoon	BT7	SPIARB01	CB1		1	0	3	1	1	1	1	1	
277143716	35098	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	Female	positive		Old	Haemoproteus				MAFUS02				1	0	1	1	1	0	0	0	
277143718	35099	Rushton_19	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	1-Nov-18	HY	U	positive		Old	Haemoproteus				GYMSAL01				1	0	1	1	1	0	0	0	
277143724	35100	Rushton_19	Passeriformes	Passerellidae	Melospiza melodia	fall	1-Nov-18	HY	U	positive		Old	Plasmodium				SEIAUR01				1	0	1	1	0	1	0	0	
264173778	35441	Rushton_19	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	22-May-19	ASY	Male	positive	positive	Old	Plasmodium	Haemoproteus	Leucocytozoon 		SETCOR03	SIAMEX01	DUMCAR01		0	0	3	1	1	1	0	1	
134293907	35442	Rushton_19	Passeriformes	Passerellidae	Pipilo erythrophthalmus	spring	22-May-19	ASY	Male	positive	positive	Old	Plasmodium	Leucocytozoon 			TUMIG03	DUMCAR01			3	0	2	1	0	1	0	1	
265158789	35443	Rushton_19	Passeriformes	Turdidae	Hylocichla mustelina	spring	22-May-19	HY	Female	positive		Old	Plasmodium				TUMIG03				3	0	1	1	0	1	0	0	
277143428	35444	Rushton_19	Passeriformes	Turdidae	Catharus fuscescens	spring	22-May-19	SY	Female		positive	Old	Leucocytozoon				CATMIN05				3	0	1	1	0	0	1	0	
266057179	35445	Rushton_19	Passeriformes	Parulidae	Cardellina canadensis	spring	22-May-19	ASY	Female												3	0	0	0	0	0	0	0	
273142555	35446	Rushton_19	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	22-May-19	U	Male	positive	positive	Old	Plasmodium	Haemoproteus	Leucocytozoon 		PADOM11	SIAMEX01	DUMCAR01		0	0	3	1	1	1	0	1	
265158746	35447	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	spring	22-May-19	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
256185033	35448	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	spring	22-May-19	ASY	U												2	0	0	0	0	0	0	0	
244110674	35449	Rushton_19	Passeriformes	Turdidae	Catharus fuscescens	spring	22-May-19	SY	Male	positive											3	0	0	0	0	0	0	0	
252108901	35450	Rushton_19	Passeriformes	Parulidae	Seiurus aurocapilla	spring	22-May-19	ASY	Male												3	0	0	0	0	0	0	0	
265158485	35451	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	spring	22-May-19	U	Male												2	0	0	0	0	0	0	0	
265158436	35452	Rushton_19	Piciformes	Picidae	Leuconotopicus villosus	spring	22-May-19	U	Female												0	0	0	0	0	0	0	0	
244110675	35453	Rushton_19	Passeriformes	Turdidae	Catharus fuscescens	spring	22-May-19	ASY	U	positive		Old	Haemoproteus				MAFUS02				3	0	1	1	1	0	0	0	
244110676	35454	Rushton_19	Passeriformes	Turdidae	Catharus minimus	spring	22-May-19	ASY	Female	positive											3	0	0	0	0	0	0	0	
271179351	35455	Rushton_19	Passeriformes	Turdidae	Catharus fuscescens	spring	22-May-19	ASY	Female												3	0	0	0	0	0	0	0	
252108902	35456	Rushton_19	Passeriformes	Vireonidae	Vireo olivaceus	spring	22-May-19	AHY	Female	positive		Old	Haemoproteus				VIOLI06				3	0	1	1	1	0	0	0	
271179740	35457	Rushton_19	Passeriformes	Turdidae	Catharus fuscescens	spring	22-May-19	ASY	Male												3	0	0	0	0	0	0	0	
265158487	35458	Rushton_19	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	22-May-19	AHY	Female	positive	positive	Old	Leucocytozoon				DUMCAR01				0	0	1	1	0	0	1	0	
265158488	35459	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	spring	22-May-19	SY	Male	positive	positive	Old	Haemoproteus	Leucocytozoon 	Plasmodium		MAFUS02	DUMCAR01	PADOM11		2	0	3	1	1	1	0	1	
265158489	35461	Rushton_19	Passeriformes	Cardinalidae	Cardinalis cardinalis	spring	22-May-19	AHY	Male	positive	positive	Old	Leucocytozoon	Leucocytozoon 			DUMCAR01	CARCAR05			0	0	2	1	0	0	1	1	
134293839	35462	Rushton_19	Passeriformes	Turdidae	Turdus migratorius	spring	22-May-19	SY	Male	positive		Old	Plasmodium	Plasmodium			TUMIG03	SYAT05			1	0	2	1	0	1	0	1	
252108904	35463	Rushton_19	Passeriformes	Vireonidae	Vireo olivaceus	spring	22-May-19	AHY	Male												3	0	0	0	0	0	0	0	
265158457	35464	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	spring	22-May-19	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
273142605	35870	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	22-May-19	ASY	Male	positive		Old	Plasmodium				PADOM11				2	1	1	1	0	1	0	0	
265158492	35871	Rushton_19	Passeriformes	Turdidae	Hylocichla mustelina	summer	22-May-19	ASY	Male	positive	positive	Old	Plasmodium	Leucocytozoon 			TUMIG03	CATMIN01			3	1	2	1	0	1	0	1	
264173023	35872	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	12-Jun-19	ASY	Male	positive		Old	Plasmodium				TUMIG03				2	1	1	1	0	1	0	0	
279198001	35873	Rushton_19	Passeriformes	Troglodytidae	Thryothorus ludovicianus	summer	12-Jun-19	ASY	Female	positive	positive	Old	Plasmodium	Leucocytozoon 			PADOM11	DUMCAR01			0	1	2	1	0	1	0	1	
273142607	35874	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	12-Jun-19	ASY	Female	positive	positive	Old	Haemoproteus	Leucocytozoon 			MAFUS02	CARCAR05			2	1	2	1	1	0	0	1	
273142608	35875	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	12-Jun-19	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
271179351	35876	Rushton_19	Passeriformes	Turdidae	Catharus fuscescens	summer	12-Jun-19	ASY	Female												3	1	0	0	0	0	0	0	
273142370	35877	Rushton_19	Passeriformes	Turdidae	Hylocichla mustelina	summer	12-Jun-19	ASY	Male	positive	positive	Old	Plasmodium	Haemoproteus	Leucocytozoon 		TUMIG03	MAFUS02	CATMIN01		3	1	3	1	1	1	0	1	
273142609	35878	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	12-Jun-19	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
265158426	35879	Rushton_19	Passeriformes	Turdidae	Hylocichla mustelina	summer	12-Jun-19	AHY	Male	positive	positive	Old	Plasmodium	Leucocytozoon 			TUMIG03	CATMIN01			3	1	2	1	0	1	0	1	
121317774	35880	Rushton_19	Piciformes	Picidae	Colaptes auratus	summer	12-Jun-19	TY	Male	positive		Old	Plasmodium				PADOM11				1	1	1	1	0	1	0	0	
134293841	35881	Rushton_19	Piciformes	Picidae	Melanerpes carolinus	summer	12-Jun-19	SY	Male	positive		Old	Haemoproteus				MELSTR01				0	1	1	1	1	0	0	0	
265158452	35882	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	12-Jun-19	HY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
273142610	35883	Rushton_19	Passeriformes	Turdidae	Hylocichla mustelina	summer	12-Jun-19	SY	Male	positive		Old	Plasmodium	Plasmodium			TUMIG03	SYAT05			3	1	2	1	0	1	0	1	
273142611	35884	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	12-Jun-19	SY	Male												2	1	0	0	0	0	0	0	
252108906	35885	Rushton_19	Passeriformes	Vireonidae	Vireo olivaceus	summer	12-Jun-19	ASY	Female	positive		Old	Haemoproteus				VIOLI11				3	1	1	1	1	0	0	0	
265158763	35887	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	20-Jun-19	AHY	Male	positive		New	Plasmodium	Plasmodium			CATUST05	DUMCAR15			2	1	2	1	0	1	0	1	
265158767	35888	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	20-Jun-19	SY	U	positive		Old	Leucocytozoon	Leucocytozoon 	Plasmodium	Haemoproteus	CATMIN05	DUMCAR01	SETCOR03	SIAMEX01	2	1	4	1	1	1	1	1	
244110675	35889	Rushton_19	Passeriformes	Turdidae	Catharus fuscescens	summer	20-Jun-19	ASY	Male			Old	Haemoproteus				MAFUS02				3	1	1	1	1	0	0	0	
273142612	35890	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	20-Jun-19	HY	Male												2	1	0	0	0	0	0	0	
252108907	35891	Rushton_19	Passeriformes	Parulidae	Seiurus aurocapilla	summer	20-Jun-19	HY	Female	positive											3	1	0	0	0	0	0	0	
244110681	35892	Rushton_19	Piciformes	Picidae	Picoides pubescens	summer	20-Jun-19	HY	Female			Old	Haemoproteus				MAFUS02				0	1	1	1	1	0	0	0	
264173038	35893	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	20-Jun-19	ASY	Female												2	1	0	0	0	0	0	0	
265158412	35894	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	20-Jun-19	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
252108908	35896	Rushton_19	Passeriformes	Parulidae	Seiurus aurocapilla	summer	20-Jun-19	SY	Female	positive		Old	Leucocytozoon				DUMCAR01				3	1	1	1	0	0	1	0	
235110022	35899	Rushton_19	Passeriformes	Parulidae	Seiurus aurocapilla	summer	8-Jul-19	ASY	Male	positive	positive										3	1	0	0	0	0	0	0	
264173035	35900	Rushton_19	Passeriformes	Mimidae	Dumetella carolinensis	summer	20-Jun-19	ASY	Male	positive	positive	Old	Haemoproteus	Plasmodium			MAFUS02	PADOM11			2	1	2	1	1	1	0	1	
244110633	35901	Rushton_19	Passeriformes	Turdidae	Catharus fuscescens	summer	8-Jul-19	ASY	Male			Old	Plasmodium	Haemoproteus			TUMIG03	MAFUS02			3	1	2	1	1	1	0	1	
265158492	35925	Rushton_20	Passeriformes	Turdidae	Hylocichla mustelina	summer	8-Jul-19	ASY	Female	positive	positive	Old	Plasmodium	Leucocytozoon 			TUMIG03	CATMIN01			3	1	2	1	0	1	0	1	
265158746	35926	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
265158425	35927	Rushton_20	Passeriformes	Cardinalidae	Cardinalis cardinalis	summer	17-Jul-19	AHY	Male	positive	positive	Old	Plasmodium	Haemoproteus	Leucocytozoon 		PADOM11	CNEORN01	DUMCAR01		0	1	3	1	1	1	0	1	
273142626	35928	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	ASY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
273142628	35929	Rushton_20	Passeriformes	Turdidae	Hylocichla mustelina	summer	17-Jul-19	HY	Female												3	1	0	0	0	0	0	0	
273142629	35930	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	ASY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
134293907	35931	Rushton_20	Passeriformes	Passerellidae	Pipilo erythrophthalmus	summer	17-Jul-19	ASY	Male	positive	positive	Old	Plasmodium	Leucocytozoon 			PADOM11	DUMCAR01			3	1	2	1	0	1	0	1	
266057181	35932	Rushton_20	Passeriformes	Parulidae	Geothlypis trichas	summer	17-Jul-19	HY	U												2	1	0	0	0	0	0	0	
252108910	35933	Rushton_20	Passeriformes	Parulidae	Seiurus aurocapilla	summer	17-Jul-19	HY	U												3	1	0	0	0	0	0	0	
273142630	35934	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	HY	Female	positive	positive	Old	Plasmodium	Haemoproteus			PADOM11	MAFUS02			2	1	2	1	1	1	0	1	
273142631	35935	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	HY	Male	positive	positive	Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
273142503	35936	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	ASY	Male	positive	positive	Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
273142632	35937	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	HY	Male	positive	positive	Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
273142633	36005	Rushton_20	Passeriformes	Turdidae	Hylocichla mustelina	summer	17-Jul-19	HY	Female	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
273142634	36006	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	HY	Male		positive										2	1	0	0	0	0	0	0	
252108911	36007	Rushton_20	Passeriformes	Parulidae	Seiurus aurocapilla	summer	17-Jul-19	HY	Female												3	1	0	0	0	0	0	0	
265157900	36008	Rushton_20	Passeriformes	Turdidae	Hylocichla mustelina	summer	17-Jul-19	ASY	Male												3	1	0	0	0	0	0	0	
252108912	36009	Rushton_20	Passeriformes	Parulidae	Seiurus aurocapilla	summer	17-Jul-19	HY	U		positive										3	1	0	0	0	0	0	0	
265157347	36012	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	ASY	Male	positive	positive										2	1	0	0	0	0	0	0	
265157847	36013	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	SY	Female	positive	positive										2	1	0	0	0	0	0	0	
273142635	36014	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	HY	Female	positive		Old	Haemoproteus	Plasmodium			MAFUS02	PADOM11			2	1	2	1	1	1	0	1	
255102582	36015	Rushton_20	Passeriformes	Turdidae	Catharus fuscescens	summer	17-Jul-19	ASY	Male		positive	Old	Leucocytozoon				CATMIN05				3	1	1	1	0	0	1	0	
273142636	36016	Rushton_20	Passeriformes	Turdidae	Hylocichla mustelina	summer	17-Jul-19	HY	Male	positive	positive	Old	Plasmodium	Leucocytozoon 			TUMIG03	CATMIN01			3	1	2	1	0	1	0	1	
244110683	36017	Rushton_20	Piciformes	Picidae	Picoides pubescens	summer	17-Jul-19	HY	Female												0	1	0	0	0	0	0	0	
252108913	36018	Rushton_20	Passeriformes	Parulidae	Seiurus aurocapilla	summer	17-Jul-19	HY	Female	positive		Old	Plasmodium				SEIAUR01				3	1	1	1	0	1	0	0	
273142638	36019	Rushton_20	Passeriformes	Turdidae	Hylocichla mustelina	summer	17-Jul-19	HY	Female	positive		New	Plasmodium	Plasmodium			CATUST05	HYLMUS08			3	1	2	1	0	1	0	1	
273142639	36020	Rushton_20	Passeriformes	Turdidae	Hylocichla mustelina	summer	17-Jul-19	HY	Male	positive		Old	Plasmodium	Plasmodium			CATUST05	TUMIG03			3	1	2	1	0	1	0	1	
273142637	36021	Rushton_20	Passeriformes	Mimidae	Dumetella carolinensis	summer	17-Jul-19	HY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
273142640	36024	Rushton_20	Passeriformes	Turdidae	Hylocichla mustelina	summer	17-Jul-19	HY	Female	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
